amount,hour,previous_transactions_24h,failed_attempts,distance_from_home_km,account_age_days,card_present,international_transaction,transaction_type,merchant_category,is_fraud
5346.67,14,3,0,38.17,2653,Yes,No,ATM,Restaurant,0
83692.85,23,23,3,137.28,98,No,Yes,Online,Electronics,1
80321.52,2,22,6,270.34,129,No,Yes,Transfer,Jewellery,1
3608.31,12,6,0,26.33,960,No,No,POS,Grocery,0
4681.7,16,2,0,19.21,1739,Yes,No,POS,Jewellery,0
5268.37,21,1,1,47.38,554,Yes,No,Online,Electronics,0
5132.26,2,3,0,61.25,726,Yes,No,POS,Fuel,0
1683.12,15,4,1,8.04,2878,Yes,No,POS,Electronics,0
1922.37,8,5,0,13.03,2622,Yes,No,Online,Other,1
588.65,21,4,0,10.73,1224,Yes,No,POS,Restaurant,0
2817.79,13,7,0,6.17,954,No,No,POS,Grocery,0
1812.69,14,4,0,42.03,1856,Yes,No,ATM,Other,0
2452.03,18,1,0,35.63,2112,Yes,No,POS,Restaurant,0
3027.99,5,3,1,13.42,108,Yes,No,ATM,Fuel,0
3934.94,13,1,0,12.94,2245,Yes,No,Online,Other,0
3191.94,18,3,0,30.07,120,No,No,Online,Electronics,0
3151.05,18,2,0,20.35,143,Yes,No,POS,Travel,0
4439.61,5,0,1,30.54,1424,Yes,Yes,POS,Fuel,0
3446.29,20,0,0,15.46,1955,No,No,ATM,Other,0
6172.74,3,5,1,28.19,1037,Yes,Yes,Online,Fuel,1
3453.84,6,3,0,49.1,2794,Yes,No,POS,Jewellery,0
8831.66,20,1,1,22.89,1243,Yes,Yes,POS,Travel,0
1630.51,14,4,0,72.67,2084,Yes,Yes,POS,Restaurant,0
58730.36,23,8,3,498.99,136,No,Yes,Transfer,Travel,1
2171.33,13,4,0,21.33,1435,Yes,No,Online,Electronics,1
4038.0,23,6,1,39.75,883,Yes,No,Online,Fuel,0
1629.68,5,4,0,33.84,1213,Yes,No,ATM,Grocery,0
1095.2,7,4,1,39.23,1122,Yes,No,POS,Electronics,0
1878.63,11,4,0,27.46,458,Yes,Yes,POS,Electronics,0
1161.86,20,3,0,70.07,2246,Yes,No,POS,Electronics,0
3056.2,13,2,0,43.1,682,Yes,No,Online,Electronics,0
3927.32,17,7,0,25.73,17,Yes,No,POS,Fuel,0
960.6,19,3,0,31.14,2668,No,No,Transfer,Grocery,0
2660.23,21,3,0,96.74,2099,Yes,No,POS,Travel,0
6703.48,11,3,0,20.84,1176,Yes,No,POS,Other,0
7948.71,10,0,1,31.71,2221,No,No,POS,Electronics,0
5622.12,1,3,1,69.61,495,No,No,Online,Fuel,0
391.33,1,4,1,9.72,1086,Yes,No,Online,Fuel,0
3691.44,11,2,0,17.37,1201,Yes,No,POS,Fuel,0
7201.32,17,0,1,51.47,1415,Yes,No,POS,Electronics,0
2471.11,20,3,0,12.52,1319,Yes,No,POS,Grocery,0
1348.03,9,4,0,20.65,1281,Yes,Yes,POS,Fuel,0
6863.25,13,2,0,30.32,1024,Yes,No,POS,Other,0
47954.14,23,16,7,460.88,157,No,Yes,Online,Jewellery,1
3429.07,7,3,0,7.16,60,Yes,No,ATM,Grocery,0
1358.27,3,4,0,48.66,50,Yes,No,Online,Grocery,0
857.69,22,3,0,28.16,1108,No,No,Online,Other,0
4313.05,13,0,0,29.7,2027,Yes,No,Online,Restaurant,0
2184.98,3,1,1,4.84,2691,No,No,POS,Fuel,0
3282.67,6,2,0,24.36,2714,Yes,No,Transfer,Fuel,0
3044.76,7,3,1,8.34,831,Yes,No,POS,Restaurant,0
1802.97,4,3,0,74.4,1641,Yes,No,Transfer,Jewellery,0
816.94,10,5,1,19.3,1093,No,No,Transfer,Jewellery,0
2518.7,19,1,0,63.2,200,No,Yes,POS,Electronics,0
3789.8,17,3,0,29.12,2149,No,No,POS,Restaurant,0
3910.32,22,4,0,63.93,145,Yes,No,POS,Restaurant,0
2082.39,20,2,1,3.01,475,No,No,Online,Restaurant,0
7410.17,7,4,1,11.8,2588,Yes,No,POS,Grocery,0
1469.89,1,1,0,60.64,2525,Yes,No,ATM,Fuel,0
6370.88,3,3,0,85.18,1784,Yes,Yes,Transfer,Fuel,1
3708.4,19,2,1,21.66,1640,Yes,No,POS,Fuel,0
2534.72,8,7,0,15.73,2214,No,No,POS,Grocery,0
83563.43,4,12,3,206.23,96,No,Yes,Online,Electronics,1
2918.99,10,5,0,4.06,2224,Yes,No,POS,Jewellery,0
64842.65,4,13,6,140.41,69,No,Yes,Online,Electronics,1
1385.47,12,3,1,26.1,2944,Yes,No,Online,Travel,0
2787.57,21,2,0,24.8,211,Yes,No,Online,Other,0
2298.78,6,0,0,8.29,2211,No,No,Online,Grocery,0
6277.97,18,5,0,13.67,2545,Yes,No,POS,Jewellery,0
2221.96,12,3,2,19.67,101,Yes,No,Online,Restaurant,0
2122.23,4,3,1,2.78,671,Yes,No,POS,Electronics,0
53939.17,4,18,6,463.46,44,No,Yes,Online,Travel,1
1799.86,7,8,0,33.41,1313,Yes,No,POS,Travel,0
1844.81,3,1,0,40.03,513,Yes,No,POS,Restaurant,0
1221.91,22,2,2,37.29,1527,Yes,No,POS,Restaurant,0
3814.52,5,2,0,22.9,2871,Yes,No,Online,Jewellery,0
3093.11,14,1,1,73.83,81,Yes,No,Online,Jewellery,1
3004.01,13,2,1,16.38,2654,Yes,No,POS,Other,0
903.51,12,4,0,36.72,2114,Yes,No,POS,Travel,0
4426.64,15,1,0,7.78,1325,Yes,No,Online,Fuel,0
4720.3,21,3,0,7.97,1632,Yes,No,POS,Grocery,0
8566.51,23,1,0,34.57,471,No,No,Online,Grocery,0
4554.98,20,3,0,10.35,2727,Yes,Yes,Transfer,Electronics,0
9657.03,11,1,1,34.26,148,No,No,POS,Grocery,0
2046.02,17,3,0,35.74,401,Yes,No,Online,Jewellery,0
8856.13,4,1,0,79.31,2122,Yes,No,POS,Restaurant,0
4651.9,21,5,0,7.23,513,Yes,No,Online,Jewellery,0
4274.44,4,3,0,6.01,248,No,No,ATM,Other,0
2950.88,2,6,0,27.23,783,Yes,No,ATM,Other,0
2527.45,19,5,0,59.36,1711,No,No,POS,Travel,1
2163.24,18,2,0,26.17,921,Yes,No,ATM,Grocery,0
9045.09,3,5,1,141.83,2526,No,No,POS,Grocery,0
2885.45,23,1,0,33.7,2828,No,No,Online,Fuel,0
4706.72,2,2,1,31.81,1258,No,No,Online,Grocery,0
5391.81,1,5,0,19.54,1707,Yes,No,Online,Electronics,0
5342.46,22,1,0,37.86,1803,Yes,No,POS,Other,0
3826.27,5,5,0,57.97,818,Yes,No,ATM,Other,0
8753.83,5,0,0,29.22,1449,Yes,No,POS,Restaurant,0
4467.14,19,3,1,53.94,652,Yes,No,POS,Travel,0
2122.82,14,3,1,28.96,2899,No,No,POS,Restaurant,0
2612.75,12,4,0,6.63,1571,Yes,No,POS,Other,0
948.48,23,5,0,5.16,1271,Yes,No,POS,Restaurant,0
4108.16,2,4,2,43.78,611,Yes,Yes,POS,Jewellery,0
4966.12,22,3,1,29.88,445,Yes,No,Online,Electronics,0
5246.77,6,1,1,56.5,250,No,No,ATM,Electronics,0
4651.95,14,7,0,44.99,908,No,No,POS,Electronics,0
2958.06,7,4,1,5.12,1875,Yes,Yes,ATM,Grocery,0
3355.15,7,4,1,16.96,2805,Yes,No,Online,Fuel,0
3361.88,7,9,0,10.71,2008,Yes,No,POS,Restaurant,0
6292.05,13,1,0,25.25,494,Yes,No,POS,Jewellery,0
653.16,21,6,0,23.34,231,Yes,No,ATM,Fuel,0
2405.02,2,5,0,4.51,1551,Yes,No,Online,Electronics,0
1540.89,15,5,1,15.5,1521,Yes,Yes,POS,Electronics,0
61341.7,3,23,4,252.74,54,No,Yes,Transfer,Electronics,1
7090.18,17,4,0,35.93,1719,Yes,No,Online,Grocery,0
2479.09,23,7,0,24.27,328,No,No,ATM,Travel,0
1118.49,0,3,1,13.48,1909,No,No,Online,Travel,0
1388.71,8,2,1,11.53,2953,Yes,No,POS,Grocery,0
6237.92,10,5,0,4.38,34,Yes,No,POS,Grocery,0
924.16,12,2,1,43.66,833,Yes,No,POS,Grocery,0
3392.57,7,4,0,44.55,2384,Yes,No,Online,Restaurant,0
5601.11,6,1,0,60.38,2199,Yes,No,Online,Restaurant,1
1281.3,20,3,0,14.7,1590,Yes,No,Online,Electronics,0
3367.66,5,3,1,73.74,2801,No,No,Online,Other,0
2508.96,22,5,0,44.23,1243,Yes,No,Online,Electronics,0
2277.43,0,4,0,48.51,1999,Yes,No,POS,Jewellery,0
2002.06,10,2,0,18.45,1323,No,No,POS,Travel,0
5900.02,14,2,1,17.35,2906,No,Yes,Online,Other,0
8045.07,23,2,1,40.21,1364,No,No,POS,Grocery,0
2796.1,18,3,0,61.91,349,No,Yes,POS,Grocery,0
4286.69,0,5,0,73.95,2554,No,No,POS,Travel,0
3421.09,17,3,1,66.73,1232,Yes,No,Online,Jewellery,0
734.55,7,3,0,35.3,2066,No,No,POS,Restaurant,0
2718.45,20,2,0,7.77,1222,No,No,POS,Electronics,1
608.99,18,7,1,46.89,865,Yes,No,POS,Grocery,0
2359.03,4,4,0,11.46,753,Yes,No,Online,Fuel,0
3304.04,8,1,0,91.96,47,Yes,No,Online,Restaurant,0
5315.85,19,4,0,65.04,281,Yes,No,Online,Fuel,0
4034.52,22,2,0,26.05,1136,Yes,No,Transfer,Restaurant,0
5997.59,14,2,0,28.38,2328,Yes,No,POS,Grocery,0
1764.13,5,2,0,40.82,577,Yes,No,POS,Electronics,0
7415.82,9,6,0,27.65,2093,Yes,No,ATM,Restaurant,0
25329.32,0,20,5,383.63,66,No,Yes,Transfer,Travel,1
580.2,14,2,0,25.63,2069,No,No,POS,Jewellery,0
877.69,4,3,1,17.22,1926,No,No,Online,Other,0
3250.53,6,1,0,11.53,2557,Yes,No,POS,Grocery,0
2231.73,4,4,0,18.1,974,No,No,ATM,Grocery,0
2493.05,11,2,0,30.47,2011,Yes,No,ATM,Travel,0
4010.09,10,1,0,10.6,2590,Yes,No,Transfer,Other,0
6150.21,13,5,0,51.86,1985,Yes,No,POS,Electronics,0
1692.88,22,3,0,30.64,2946,Yes,No,POS,Electronics,0
6807.08,15,1,2,21.24,2468,Yes,No,POS,Fuel,0
1975.07,14,3,0,10.13,1415,Yes,No,Online,Fuel,0
11914.47,8,1,0,55.52,2320,No,No,POS,Grocery,0
7449.42,15,4,0,71.56,1422,No,No,POS,Electronics,0
2129.81,22,3,0,1.49,2726,Yes,No,POS,Restaurant,0
1139.89,0,1,0,28.74,244,Yes,No,Transfer,Restaurant,0
2093.32,8,2,1,62.86,2975,No,No,ATM,Electronics,0
1882.64,1,2,1,41.16,2636,No,No,Online,Electronics,0
4896.22,4,1,0,5.21,904,No,No,Online,Jewellery,0
594.33,1,2,0,20.14,438,Yes,No,ATM,Other,0
887.38,14,4,0,8.98,1743,No,No,POS,Restaurant,0
4806.01,19,2,0,10.45,1889,No,No,POS,Electronics,0
1821.74,22,1,0,26.65,1121,Yes,No,POS,Other,0
2381.4,5,1,1,37.5,1939,No,No,POS,Other,0
5584.81,16,3,0,15.32,1607,No,No,Online,Restaurant,0
6325.52,7,2,0,24.62,1042,Yes,No,POS,Other,0
7224.95,7,4,1,37.44,1444,Yes,No,Online,Other,0
5286.99,14,1,1,5.39,306,No,No,Online,Travel,0
2888.72,16,3,0,10.32,1636,Yes,Yes,POS,Fuel,0
2720.86,14,4,0,12.18,1966,No,No,POS,Restaurant,0
2499.1,2,3,1,18.42,2894,Yes,No,ATM,Grocery,0
1285.33,9,5,1,20.49,1032,Yes,No,Online,Fuel,0
1639.8,6,3,0,27.22,272,Yes,No,Online,Electronics,0
6638.35,0,7,0,15.38,467,Yes,No,POS,Restaurant,0
1964.44,0,2,0,39.57,2638,Yes,Yes,Online,Electronics,0
1292.08,10,8,0,16.58,2742,Yes,No,POS,Travel,0
6989.58,2,9,0,7.83,2357,Yes,No,POS,Restaurant,1
3847.33,17,2,1,13.75,1464,Yes,Yes,POS,Grocery,0
9167.95,1,1,1,8.93,2947,Yes,No,POS,Jewellery,0
8566.13,5,3,1,2.13,2104,Yes,No,Transfer,Jewellery,0
1386.66,23,4,0,85.17,681,Yes,Yes,Online,Travel,0
3103.34,17,3,0,2.09,908,Yes,No,POS,Other,0
1544.71,13,3,1,17.52,2836,Yes,No,Online,Electronics,1
1533.99,0,1,0,24.28,452,Yes,No,POS,Grocery,0
2446.82,1,5,0,23.54,2159,Yes,No,POS,Jewellery,0
4989.78,21,3,0,1.76,113,No,No,POS,Electronics,0
5009.08,19,2,0,26.5,2098,No,No,POS,Other,0
4611.51,22,3,0,55.37,1040,No,No,POS,Restaurant,0
2882.43,19,2,0,5.33,58,Yes,No,ATM,Grocery,0
5184.5,0,2,0,26.0,160,Yes,Yes,Online,Electronics,0
1276.27,19,4,0,26.49,567,Yes,No,ATM,Grocery,0
3889.08,10,3,0,21.57,2970,Yes,No,POS,Other,0
3377.58,16,2,0,93.78,2922,Yes,No,POS,Grocery,0
2760.9,9,4,0,21.06,707,Yes,No,Online,Electronics,0
3990.78,17,5,0,14.23,907,Yes,No,Online,Grocery,0
543.51,20,2,0,3.74,386,Yes,No,Online,Electronics,0
1568.9,23,3,0,61.43,1505,Yes,No,Online,Restaurant,0
4731.4,12,4,0,8.78,2465,No,No,POS,Grocery,0
3317.27,6,1,0,29.37,1603,No,No,Online,Fuel,0
962.49,14,3,0,66.44,2399,Yes,Yes,ATM,Restaurant,1
3264.82,11,1,0,35.07,2915,Yes,No,Online,Fuel,0
2248.42,4,6,0,4.88,2990,No,No,ATM,Fuel,0
6744.48,17,2,0,41.18,1002,Yes,No,POS,Fuel,0
1354.25,1,4,1,13.36,739,Yes,No,POS,Jewellery,1
1394.24,9,4,0,38.71,1471,No,No,ATM,Other,0
4336.75,16,4,0,84.68,153,No,No,Online,Electronics,0
2964.64,22,2,0,36.13,1356,Yes,No,Online,Other,0
2864.72,14,2,0,23.09,2172,Yes,Yes,POS,Grocery,0
11957.12,23,0,0,11.83,588,No,No,POS,Restaurant,0
5102.19,19,6,3,8.3,2425,No,Yes,POS,Fuel,0
2610.88,5,3,1,35.68,2564,Yes,No,POS,Grocery,0
858.07,20,3,0,63.57,1056,Yes,Yes,ATM,Jewellery,0
2505.16,8,4,2,32.86,930,Yes,No,POS,Fuel,0
1242.62,15,1,1,26.15,2808,Yes,No,POS,Grocery,0
1649.42,4,5,0,25.87,2452,No,No,POS,Electronics,0
1693.35,12,2,0,22.29,2317,No,No,POS,Grocery,0
29423.1,1,8,7,130.33,62,No,Yes,Online,Travel,1
1034.07,21,1,1,43.36,1235,No,No,POS,Other,0
5998.92,22,2,0,71.22,2086,Yes,Yes,ATM,Grocery,0
4469.25,19,2,0,66.24,2162,Yes,No,POS,Fuel,0
4425.42,13,4,0,104.38,739,Yes,No,ATM,Travel,0
1597.18,21,2,0,49.61,12,Yes,Yes,POS,Electronics,0
5492.7,2,2,0,44.19,178,No,No,Transfer,Travel,0
1451.56,23,9,1,23.42,1025,Yes,Yes,Online,Grocery,0
8131.14,4,4,2,26.87,1404,Yes,No,Transfer,Travel,0
6501.96,9,2,0,53.76,518,Yes,No,ATM,Jewellery,1
9021.06,21,2,0,18.77,102,Yes,No,Online,Travel,0
3389.84,17,3,1,60.3,922,Yes,No,POS,Grocery,0
2963.14,20,5,2,23.2,2616,Yes,No,POS,Grocery,1
2455.56,16,6,2,28.17,634,No,No,POS,Jewellery,0
18273.1,2,8,6,302.78,20,No,Yes,Online,Travel,1
24786.41,3,11,4,427.8,120,No,Yes,Transfer,Jewellery,1
1254.38,23,1,0,28.93,1868,Yes,No,POS,Electronics,0
7543.8,15,1,1,95.91,2488,Yes,No,POS,Electronics,0
2883.18,16,3,0,15.38,869,Yes,No,ATM,Grocery,0
295.16,10,3,0,12.32,548,Yes,No,Online,Electronics,1
1877.47,22,4,0,11.65,499,No,No,ATM,Electronics,0
6499.17,10,2,0,31.93,1257,Yes,Yes,POS,Fuel,0
32041.45,23,22,7,303.98,67,No,Yes,Transfer,Travel,1
5081.92,4,4,1,36.4,1799,No,No,POS,Restaurant,0
7496.77,16,3,0,4.05,2651,Yes,No,POS,Other,0
729.8,17,3,0,4.55,441,Yes,No,POS,Other,0
1895.19,4,6,1,12.3,1834,No,No,POS,Jewellery,1
3443.07,16,3,0,32.0,1088,No,No,POS,Fuel,0
6623.69,23,5,0,18.42,2074,Yes,No,Transfer,Restaurant,0
1444.9,12,4,0,8.49,594,Yes,No,Online,Fuel,0
2599.48,23,4,1,10.69,60,Yes,No,Online,Grocery,0
3291.96,3,3,1,46.32,1690,Yes,No,POS,Fuel,0
1823.17,9,1,0,71.32,919,Yes,Yes,Online,Grocery,0
3265.79,13,4,0,19.8,2707,No,No,POS,Electronics,0
2952.78,8,2,0,8.78,2193,Yes,Yes,ATM,Restaurant,0
2207.3,2,2,0,33.31,1393,Yes,No,POS,Grocery,0
5483.56,10,1,0,88.16,1151,Yes,No,POS,Grocery,0
4852.96,8,3,1,29.24,2016,No,No,POS,Grocery,0
5643.74,4,3,0,31.25,1385,Yes,No,Online,Grocery,0
5969.87,8,1,0,23.81,2163,No,No,Online,Jewellery,1
8710.09,10,3,0,38.63,2196,Yes,No,Online,Grocery,0
56059.88,2,22,2,488.87,39,No,Yes,Online,Electronics,1
1025.63,11,1,0,37.86,942,Yes,No,POS,Jewellery,0
5182.07,9,2,1,29.49,1887,Yes,No,POS,Fuel,0
2363.01,9,2,0,9.65,1487,Yes,No,ATM,Grocery,0
2144.85,14,2,0,14.59,563,Yes,No,POS,Other,0
1906.36,6,0,1,5.65,699,Yes,No,POS,Grocery,0
5772.53,20,0,0,42.47,41,Yes,No,POS,Other,0
65656.62,0,13,3,96.37,80,No,Yes,Transfer,Travel,1
5949.46,10,3,0,33.47,425,No,No,Online,Other,0
2284.06,1,3,0,19.06,561,No,No,Online,Electronics,0
78114.81,3,13,4,277.99,137,No,Yes,Transfer,Travel,1
997.86,11,1,0,32.82,15,Yes,No,POS,Fuel,0
2806.35,3,3,1,32.31,1573,Yes,No,POS,Grocery,0
730.75,4,3,0,45.68,2793,Yes,No,POS,Electronics,0
2366.31,8,4,0,15.22,1323,Yes,No,POS,Grocery,0
3708.2,18,5,0,29.4,1522,Yes,Yes,Online,Restaurant,0
12652.74,2,5,1,12.02,1847,Yes,No,POS,Electronics,0
6967.26,2,5,1,42.48,1747,No,No,POS,Grocery,0
744.84,13,3,0,13.13,242,Yes,No,POS,Restaurant,0
813.39,11,2,0,96.0,1341,No,No,Online,Electronics,0
1832.92,22,1,0,27.37,2462,Yes,No,POS,Electronics,0
9742.92,18,1,2,18.87,656,Yes,No,POS,Travel,0
777.44,15,6,1,15.82,335,Yes,No,POS,Restaurant,1
1917.8,8,6,0,27.02,1933,No,No,Online,Grocery,0
1909.86,15,2,1,81.22,2053,Yes,No,POS,Grocery,0
4331.38,14,0,1,10.01,2175,Yes,No,POS,Grocery,0
5676.39,6,4,0,43.08,2081,Yes,No,Online,Fuel,0
4884.88,8,4,1,12.47,897,Yes,No,Transfer,Restaurant,0
3927.78,22,3,1,8.5,1708,Yes,No,Online,Travel,1
961.64,12,1,1,36.55,2553,No,No,POS,Grocery,0
3514.79,11,3,0,19.44,532,Yes,No,ATM,Restaurant,0
7633.78,19,3,0,25.5,2080,No,No,POS,Grocery,1
9291.66,6,3,0,34.24,1842,Yes,No,Online,Grocery,0
4252.92,5,4,0,81.21,827,No,No,Online,Other,0
751.63,23,2,0,41.99,2775,No,No,Online,Fuel,1
4302.29,19,4,0,19.4,504,No,No,POS,Fuel,0
2946.13,10,4,0,45.71,2417,Yes,No,POS,Grocery,0
865.88,22,5,0,7.27,1708,Yes,No,POS,Grocery,0
1375.71,8,6,0,22.26,398,No,No,POS,Grocery,0
1596.57,16,5,0,16.95,1327,Yes,No,Online,Restaurant,0
5194.01,0,2,0,108.2,999,No,No,POS,Restaurant,1
9043.73,16,2,0,12.2,1256,No,Yes,Online,Electronics,1
4675.56,4,1,0,41.66,2371,Yes,No,Online,Restaurant,0
61148.14,2,11,5,118.35,162,No,Yes,Online,Jewellery,1
3097.36,19,4,0,11.47,598,No,No,ATM,Fuel,0
2119.19,4,5,0,13.69,2231,Yes,No,POS,Other,0
4762.11,11,3,2,29.03,2147,Yes,No,Online,Fuel,0
3963.72,22,3,0,24.56,290,Yes,No,Online,Restaurant,0
29795.83,3,13,6,137.7,74,No,Yes,Transfer,Electronics,1
3782.76,10,5,0,52.55,29,Yes,No,POS,Other,0
3244.16,2,1,0,21.04,860,Yes,No,POS,Fuel,0
2584.42,6,4,1,49.52,877,Yes,No,Online,Fuel,0
2062.19,14,1,0,26.01,291,Yes,Yes,POS,Travel,0
4250.24,8,3,1,9.69,1992,Yes,Yes,POS,Grocery,0
2167.37,17,5,2,28.18,1386,Yes,No,POS,Grocery,1
11340.84,23,2,0,27.95,2449,Yes,No,Online,Fuel,0
4570.07,14,1,0,123.68,946,Yes,No,POS,Electronics,0
4299.0,14,5,0,66.08,2565,Yes,No,Online,Grocery,0
2862.7,12,2,0,74.76,1531,Yes,No,Online,Restaurant,0
2418.52,4,3,0,24.51,26,Yes,No,Online,Fuel,0
594.53,13,5,0,15.79,915,Yes,No,Transfer,Grocery,0
1811.19,22,2,0,21.39,1092,Yes,No,POS,Travel,0
735.91,16,5,1,20.34,1516,Yes,No,ATM,Restaurant,0
726.41,18,5,0,50.63,2115,No,No,POS,Electronics,0
1206.25,20,2,0,16.72,481,Yes,No,POS,Electronics,0
7124.97,9,3,0,46.2,2422,No,No,Online,Electronics,1
7102.66,8,3,0,56.4,526,Yes,No,POS,Grocery,0
61692.4,1,12,7,114.6,172,No,Yes,Online,Jewellery,1
940.97,11,2,0,7.91,1160,Yes,No,Online,Electronics,0
2336.92,17,1,0,36.68,2812,No,No,Online,Other,0
5159.01,15,1,0,7.02,278,Yes,No,POS,Electronics,0
6200.93,2,4,2,27.45,617,No,No,POS,Grocery,0
3745.08,7,6,0,21.86,2952,Yes,No,Online,Fuel,0
83031.99,2,12,4,354.14,109,No,Yes,Transfer,Jewellery,1
3937.07,4,3,0,18.24,974,Yes,No,Online,Restaurant,0
786.71,18,4,0,16.36,1687,No,No,ATM,Travel,0
1026.46,23,1,0,18.47,607,No,No,Transfer,Travel,1
9281.5,23,3,0,19.78,1050,Yes,Yes,POS,Jewellery,0
3732.76,4,9,2,6.84,2112,Yes,No,POS,Other,1
82915.57,1,10,2,207.74,70,No,Yes,Online,Jewellery,1
4388.53,5,4,0,20.85,1268,Yes,No,POS,Restaurant,0
1534.78,1,5,1,46.25,2014,Yes,No,POS,Restaurant,0
6529.48,14,1,0,35.82,2874,Yes,No,POS,Grocery,0
6080.03,20,2,0,21.69,2528,Yes,Yes,Online,Electronics,1
4969.3,1,6,0,17.45,168,No,No,POS,Restaurant,1
3702.94,15,5,0,6.26,1890,Yes,No,POS,Fuel,0
7573.5,0,5,1,14.92,1442,Yes,No,POS,Fuel,0
8074.28,20,5,0,8.17,1297,No,No,Online,Fuel,0
1567.89,1,3,0,10.68,711,No,No,POS,Other,0
4932.97,10,4,2,45.44,809,Yes,No,Online,Jewellery,0
2080.21,2,3,2,17.68,2112,Yes,No,Online,Electronics,1
1385.33,9,4,0,13.24,2922,Yes,No,POS,Electronics,0
8069.78,10,5,1,18.26,1641,Yes,Yes,POS,Jewellery,0
5471.01,12,4,0,8.09,632,Yes,No,Online,Other,0
3919.03,19,2,2,9.25,721,Yes,Yes,Online,Fuel,1
1694.56,23,3,0,49.8,576,Yes,No,POS,Restaurant,0
8222.88,8,2,1,70.13,1579,No,No,POS,Fuel,0
1516.38,22,2,0,24.84,2128,Yes,No,POS,Restaurant,0
1243.64,10,1,1,3.9,2337,Yes,No,POS,Restaurant,0
3251.13,2,2,0,66.88,1938,Yes,No,ATM,Jewellery,0
5158.35,14,5,0,91.11,2924,No,No,Online,Fuel,0
2514.3,17,3,1,31.94,2681,Yes,No,POS,Other,0
26218.69,7,6,0,14.12,687,Yes,No,POS,Fuel,0
3661.13,14,2,2,46.22,2738,Yes,No,Transfer,Other,0
2073.45,10,2,0,23.76,172,Yes,No,POS,Grocery,0
2259.3,3,1,0,42.48,2235,Yes,Yes,POS,Electronics,0
9953.7,9,2,0,5.24,1701,Yes,Yes,POS,Grocery,0
48684.0,3,13,4,369.27,24,No,Yes,Transfer,Electronics,1
7888.79,8,2,0,7.76,932,No,No,Transfer,Electronics,1
701.44,21,3,0,10.78,2604,Yes,No,Transfer,Restaurant,0
6616.31,9,3,0,4.97,2237,No,No,POS,Jewellery,0
1762.78,15,2,0,10.86,1704,Yes,No,Online,Travel,0
5559.4,0,3,0,57.5,2306,Yes,Yes,Online,Grocery,0
1750.9,7,2,0,12.22,593,Yes,No,POS,Restaurant,0
2384.85,21,2,1,4.82,575,Yes,No,ATM,Fuel,0
1350.76,21,1,0,12.08,1857,Yes,Yes,ATM,Travel,1
5630.69,23,2,0,5.3,1347,No,Yes,POS,Restaurant,1
6227.42,1,4,0,25.7,689,Yes,No,POS,Grocery,0
1809.41,20,1,0,12.53,80,Yes,No,POS,Fuel,0
883.92,6,3,1,20.08,1324,Yes,Yes,ATM,Other,0
7816.07,0,1,0,14.22,2179,No,No,ATM,Grocery,0
1986.47,2,5,1,20.0,1147,Yes,Yes,Online,Fuel,1
2919.44,18,2,0,4.52,1645,Yes,No,POS,Other,0
1556.45,14,1,0,11.43,589,Yes,No,Online,Grocery,1
5273.28,13,2,0,36.65,2937,Yes,No,POS,Jewellery,0
5362.13,21,3,0,39.18,2428,Yes,No,Online,Jewellery,0
8659.03,2,2,0,21.04,1020,Yes,No,Online,Fuel,0
6743.57,1,4,0,22.39,1467,Yes,Yes,POS,Grocery,0
6441.98,22,4,0,3.23,1974,Yes,No,POS,Restaurant,0
3119.4,14,1,0,31.29,445,No,No,POS,Fuel,0
2845.5,18,0,0,57.02,1722,Yes,No,Online,Restaurant,0
69682.28,1,17,4,102.72,37,No,Yes,Online,Travel,1
2993.36,3,1,0,43.78,1669,Yes,No,Online,Grocery,0
6895.01,12,1,0,5.15,1499,No,No,POS,Fuel,0
1475.93,23,2,0,25.24,1278,Yes,No,Online,Restaurant,1
687.7,2,5,1,4.35,1913,Yes,No,ATM,Travel,0
4817.77,3,2,1,6.12,1125,No,No,Online,Electronics,1
2185.99,8,1,1,10.57,2313,Yes,Yes,Online,Electronics,0
1293.31,10,4,1,8.94,697,No,No,Transfer,Other,0
12166.93,15,1,1,52.82,147,Yes,No,POS,Restaurant,0
3333.03,3,6,1,26.74,2076,Yes,No,POS,Travel,0
1050.15,22,4,0,9.39,1799,No,No,POS,Fuel,0
1987.84,3,2,0,36.84,2114,Yes,No,Online,Grocery,0
2669.7,4,2,0,41.66,1172,Yes,No,Online,Jewellery,1
4750.1,23,1,0,32.54,2004,Yes,No,Online,Grocery,0
44887.53,3,19,6,95.76,123,No,Yes,Transfer,Electronics,1
2951.81,13,1,0,29.34,2933,Yes,No,POS,Grocery,0
4014.13,10,2,0,8.86,2653,Yes,No,POS,Other,0
4546.91,6,2,0,25.01,984,Yes,No,POS,Travel,0
82189.21,3,17,6,191.46,139,No,Yes,Transfer,Travel,1
9853.12,18,4,1,77.55,491,Yes,Yes,POS,Grocery,0
5311.07,0,4,1,22.33,2903,No,No,POS,Electronics,0
5114.72,21,2,0,13.43,186,Yes,No,Online,Travel,0
4989.13,4,3,1,10.3,2474,No,No,Online,Other,0
6929.88,22,1,0,50.14,407,Yes,No,Online,Travel,0
77470.63,4,21,2,382.23,78,No,Yes,Online,Electronics,1
1455.66,22,5,0,19.36,802,Yes,No,Transfer,Restaurant,0
4398.95,15,4,0,19.04,1322,Yes,No,POS,Fuel,0
